pdb_id,true_affinity,predicted_affinity,residual,absolute_error,squared_error,run,abs_error
2yj9,7.022276401519775,7.617898941040039,0.5956225395202637,0.5956225395202637,0.354766209584568,run_058,0.5956225395202637
2xno,5.9281182289123535,6.153077602386475,0.2249593734741211,0.2249593734741211,0.0506067197138691,run_058,0.2249593734741211
2lp8,7.515700340270996,5.907007694244385,-1.6086926460266113,1.608692646026611,2.5878920293801,run_058,1.6086926460266113
3arb,6.630784034729004,7.024991989135742,0.3942079544067383,0.3942079544067383,0.155399911317545,run_058,0.3942079544067383
2yb9,9.221848487854004,7.603556156158447,-1.6182923316955566,1.6182923316955566,2.618870070824641,run_058,1.6182923316955566
3pkn,4.6575775146484375,6.103630542755127,1.4460530281066895,1.4460530281066897,2.091069360096526,run_058,1.4460530281066895
3p3t,7.237246513366699,8.282331466674805,1.0450849533081055,1.0450849533081057,1.092202559631005,run_058,1.0450849533081055
2xp6,4.698969841003418,5.486270427703857,0.7873005867004395,0.7873005867004395,0.6198422138188562,run_058,0.7873005867004395
2xnp,6.443697452545166,6.9477314949035645,0.5040340423583984,0.5040340423583984,0.2540503158561478,run_058,0.5040340423583984
3qck,5.236571788787842,6.499264240264893,1.2626924514770508,1.2626924514770508,1.5943922270171242,run_058,1.2626924514770508
3oy0,7.995678424835205,7.390757083892822,-0.6049213409423828,0.6049213409423828,0.3659298287275305,run_058,0.6049213409423828
3aje,5.031517028808594,5.440663814544678,0.409146785736084,0.409146785736084,0.167401092278169,run_058,0.409146785736084
2y6d,7.102373123168945,6.332674503326416,-0.7696986198425293,0.7696986198425293,0.5924359653874944,run_058,0.7696986198425293
3r16,7.301030158996582,7.947722911834717,0.6466927528381348,0.6466927528381348,0.4182115165733648,run_058,0.6466927528381348
2ymt,8.0,6.247293949127197,-1.7527060508728027,1.7527060508728027,3.071978500766136,run_058,1.7527060508728027
2xn7,10.0,6.30353593826294,-3.6964640617370597,3.696464061737061,13.663846559713647,run_058,3.6964640617370597
2ybk,4.619788646697998,5.150685787200928,0.5308971405029297,0.5308971405029297,0.2818517737941874,run_058,0.5308971405029297
2yiv,2.779891967773437,6.180900096893311,3.4010081291198744,3.401008129119873,11.56685629433946,run_058,3.4010081291198744
3r22,7.769551277160644,6.666114330291748,-1.1034369468688956,1.1034369468688965,1.217573095715352,run_058,1.1034369468688956
2yhw,5.602059841156006,5.383570194244385,-0.2184896469116211,0.2184896469116211,0.0477377258075648,run_058,0.2184896469116211
3ptg,7.602059841156006,7.606445789337158,0.004385948181152344,0.0043859481811523,1.9236541447753552e-05,run_058,0.004385948181152344
3lkj,4.602059841156006,7.938042163848877,3.335982322692871,3.335982322692871,11.128778057319323,run_058,3.335982322692871
3o9b,12.301030158996582,10.21140193939209,-2.089628219604492,2.089628219604492,4.36654609616744,run_058,2.089628219604492
3q44,6.30980396270752,6.981473445892334,0.6716694831848136,0.6716694831848145,0.4511398946417557,run_058,0.6716694831848136
3nf7,3.4685211181640625,5.1183905601501465,1.649869441986084,1.649869441986084,2.722069175599472,run_058,1.649869441986084
3r0i,6.92081880569458,6.672414779663086,-0.24840402603149414,0.2484040260314941,0.0617045601486552,run_058,0.24840402603149414
3ql9,6.301030158996582,4.785783290863037,-1.515246868133545,1.515246868133545,2.2959730713885165,run_058,1.515246868133545
2ydv,7.86012077331543,7.7808942794799805,-0.07922649383544922,0.0792264938354492,0.0062768373254584,run_058,0.07922649383544922
3at4,8.09691047668457,8.807377815246582,0.7104673385620117,0.7104673385620117,0.5047638391633882,run_058,0.7104673385620117
3r0h,5.92081880569458,6.3723578453063965,0.4515390396118164,0.4515390396118164,0.2038875042935615,run_058,0.4515390396118164
3p3h,7.443697452545166,8.099252700805664,0.655555248260498,0.655555248260498,0.4297526835218832,run_058,0.655555248260498
2yne,8.568635940551758,8.087451934814453,-0.4811840057373047,0.4811840057373047,0.2315380473773984,run_058,0.4811840057373047
3l9n,8.06550121307373,6.568522930145264,-1.4969782829284668,1.4969782829284668,2.240943979559461,run_058,1.4969782829284668
2ya7,3.142667531967163,4.717093467712402,1.5744259357452393,1.5744259357452393,2.4788170271472723,run_058,1.5744259357452393
3apc,7.443697452545166,7.379477977752685,-0.06421947479248136,0.0642194747924804,0.004124140942622,run_058,0.06421947479248136
2xu4,6.468521118164063,7.531340599060059,1.0628194808959952,1.062819480895996,1.1295852489720346,run_058,1.0628194808959952
3m94,5.07572078704834,7.912889957427978,2.837169170379638,2.8371691703796387,8.049528901352687,run_058,2.837169170379638
2mov,7.397940158843994,4.891287326812744,-2.50665283203125,2.50665283203125,6.283308420330286,run_058,2.50665283203125
